label	observed	mean_expected	enrichment	p_value
HPO: Highly arched eyebrow (HP:0002553)	1	2.17928	0.4588671487830843	0.8777312226877731
HPO: Dysarthria (HP:0001260)	4	6.48078	0.6172096568622912	0.8807911920880791
HPO: Dilated cardiomyopathy (HP:0001644)	1	2.22414	0.4496119848570684	0.8817611823881761
HPO: Recurrent fractures (HP:0002757)	2	3.77075	0.5303984618444606	0.8853411465885341
HPO: Facial asymmetry (HP:0000324)	1	2.13053	0.46936677728077053	0.8865611343886561
HPO: Short distal phalanx of finger (HP:0009882)	1	2.26757	0.4410007188311717	0.8871511284887151
HPO: Lymphoma (HP:0002665)	1	2.26495	0.441510850129142	0.8890511094889051
HPO: Broad forehead (HP:0000337)	1	2.41103	0.4147604965512665	0.8951010489895102
HPO: Astigmatism (HP:0000483)	1	2.23535	0.44735723712170355	0.8965010349896501
HPO: Cerebellar atrophy (HP:0001272)	2	3.98663	0.5016768548874614	0.9020509794902051
HPO: Hypopigmented skin patches (HP:0001053)	1	2.31752	0.43149573682212017	0.9026609733902661
HPO: Recurrent urinary tract infections (HP:0000010)	1	2.5907	0.385996062840159	0.9049709502904971
HPO: Pulmonary hypertension (HP:0002092)	1	2.43589	0.41052756897889475	0.907180928190718
HPO: Nephrotic syndrome (HP:0000100)	1	2.46495	0.4056877421448711	0.916150838491615
HPO: Opacification of the corneal stroma (HP:0007759)	2	4.42015	0.4524733323529745	0.9219007809921901
HPO: Intrauterine growth retardation (HP:0001511)	4	7.41646	0.5393408715209143	0.9276307236927631
HPO: Delayed skeletal maturation (HP:0002750)	2	4.56774	0.4378532928756891	0.927970720292797
HPO: Thick lower lip vermilion (HP:0000179)	1	2.82253	0.35429207129773643	0.928090719092809
HPO: Photophobia (HP:0000613)	2	4.49322	0.4451150845050988	0.932080679193208
HPO: Hypothyroidism (HP:0000821)	1	3.05384	0.3274565792575904	0.9376006239937601
HPO: Single transverse palmar crease (HP:0000954)	1	2.82511	0.3539685180400055	0.9377606223937761
HPO: Prominent nasal bridge (HP:0000426)	1	2.96259	0.3375424881606972	0.940320596794032
HPO: Proteinuria (HP:0000093)	1	3.00261	0.3330435854140232	0.9404105958940411
HPO: Aganglionic megacolon (HP:0002251)	1	3.04242	0.32868571729084084	0.943040569594304
HPO: High forehead (HP:0000348)	1	3.35893	0.2977138553051121	0.95750042499575
HPO: Arthralgia (HP:0002829)	1	3.41772	0.29259272263380265	0.958060419395806
HPO: Lactic acidosis (HP:0003128)	1	3.38023	0.2958378571872328	0.959280407195928
HPO: Ventricular septal defect (HP:0001629)	2	5.44778	0.36712202034590236	0.964080359196408
HPO: Radial deviation of finger (HP:0009466)	3	7.06213	0.4248010161240306	0.9642903570964291
HPO: Hepatomegaly (HP:0002240)	5	10.51988	0.4752905926683574	0.97040029599704
HPO: Clinodactyly of the 5th finger (HP:0004209)	2	5.82505	0.34334469232023757	0.974240257597424
HPO: Patent ductus arteriosus (HP:0001643)	1	4.10001	0.24390184414184354	0.975770242297577
HPO: Progressive disorder (HP:0003676)	1	4.18354	0.2390320159482161	0.985270147298527
HPO: Autosomal dominant inheritance (HP:0000006)	21	37.74632	0.5563456252159151	0.995970040299597
HPO: Autosomal recessive inheritance (HP:0000007)	33	56.82543	0.5807259179560982	0.997310026899731
